['data/subset_interactions_edgecases.tsv']
         2366545 function calls (2328730 primitive calls) in 2.216 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       72    0.000    0.000    0.000    0.000 scanner.py:721(check_value)
        1    0.000    0.000    0.000    0.000 memory.py:270(Memory)
       11    0.000    0.000    0.000    0.000 scanner.py:1185(scan_flow_scalar_non_spaces)
       95    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
       26    0.000    0.000    0.000    0.000 digraph.py:901(successors)
        1    0.000    0.000    0.001    0.001 _logger.py:30(get_logger)
       75    0.000    0.000    0.000    0.000 config.py:810(wrap)
        2    0.000    0.000    0.001    0.001 tree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:284(IndexOpsMixin)
        1    0.000    0.000    0.000    0.000 cycles.py:1(<module>)
        1    0.000    0.000    0.000    0.000 directed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blocks.py:181(Block)
        1    0.000    0.000    0.002    0.002 array_ops.py:1(<module>)
       23    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
        1    0.000    0.000    0.000    0.000 similarity.py:1(<module>)
      286    0.000    0.000    0.000    0.000 traceback.py:650(<lambda>)
        1    0.000    0.000    0.002    0.002 berkeleydb.py:1(<module>)
       10    0.000    0.000    0.000    0.000 base.py:7593(ensure_index)
        9    0.000    0.000    0.000    0.000 getlimits.py:493(__new__)
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:983(create_module)
        1    0.000    0.000    0.000    0.000 executor.py:1(<module>)
       87    0.000    0.000    0.000    0.000 __init__.py:120(valid)
        2    0.000    0.000    0.000    0.000 client.py:1119(putrequest)
       42    0.000    0.000    0.000    0.000 __init__.py:668(usesTime)
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
        1    0.000    0.000    0.000    0.000 graph.py:411(Graph)
        1    0.000    0.000    0.000    0.000 generic.py:1329(DataFrameGroupBy)
        2    0.000    0.000    0.032    0.016 _logger.py:1(<module>)
        1    0.000    0.000    0.011    0.011 loader.py:1(<module>)
       11    0.000    0.000    0.000    0.000 _compiler.py:389(_bytes_to_codes)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
        1    0.000    0.000    0.001    0.001 request.py:565(build_opener)
       39    0.000    0.000    0.000    0.000 backends.py:931(<genexpr>)
        1    0.000    0.000    0.004    0.004 _get_writer.py:1(<module>)
        2    0.000    0.000    0.001    0.000 request.py:315(__init__)
        1    0.000    0.000    0.001    0.001 memory.py:40(SimpleMemory)
        1    0.000    0.000    0.001    0.001 html.py:1(<module>)
        5    0.000    0.000    0.015    0.003 more.py:345(peek)
       19    0.000    0.000    0.000    0.000 constructor.py:180(flatten_mapping)
        1    0.000    0.000    0.000    0.000 expressions.py:1(<module>)
       85    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.180    0.180 parser.py:233(__init__)
        3    0.000    0.000    0.000    0.000 parse.py:520(urlunsplit)
       45    0.000    0.000    0.000    0.000 __init__.py:196(__init__)
       64    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
       83    0.000    0.000    0.000    0.000 conf.py:103(_deprecated_keys)
       42    0.000    0.000    0.000    0.000 __init__.py:462(format)
        2    0.000    0.000    0.001    0.000 tzinfo.py:1(<module>)
       75    0.000    0.000    0.000    0.000 managers.py:1837(__init__)
       28    0.000    0.000    0.000    0.000 <frozen posixpath>:408(normpath)
       15    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        1    0.000    0.000    0.003    0.003 gml.py:1(<module>)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
        1    0.000    0.000    0.002    0.002 std.py:1(<module>)
       26    0.000    0.000    0.000    0.000 dataclasses.py:437(_tuple_str)
        1    0.000    0.000    0.000    0.000 expanders.py:1(<module>)
        1    0.000    0.000    0.004    0.004 readers.py:583(_read)
       50    0.000    0.000    0.000    0.000 getlimits.py:102(_float_conv)
       47    0.000    0.000    0.000    0.000 recipes.py:926(sieve)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1597(_make_netmask)
        6    0.000    0.000    0.000    0.000 functools.py:852(register)
        1    0.000    0.000    0.002    0.002 _parser.py:1(<module>)
       55    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.001    0.001 managers.py:1(<module>)
        9    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 asserters.py:1(<module>)
       34    0.000    0.000    0.000    0.000 dataclasses.py:489(_field_init)
        1    0.000    0.000    0.000    0.000 multiarray.py:73(_override___module__)
       39    0.000    0.000    0.000    0.000 typing.py:2263(get_origin)
       14    0.000    0.000    0.000    0.000 __init__.py:145(_check_size)
        1    0.000    0.000    0.004    0.004 resolver.py:1(<module>)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
       56    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 datetimelike.py:87(DatetimeIndexOpsMixin)
      5/3    0.000    0.000    0.178    0.059 request.py:485(_call_chain)
        1    0.000    0.000    0.024    0.024 _base_connection.py:1(<module>)
       24    0.000    0.000    0.000    0.000 numerictypes.py:590(_scalar_type_key)
        1    0.000    0.000    0.001    0.001 common.py:664(get_handle)
        2    0.000    0.000    0.001    0.001 glob.py:105(_glob1)
        1    0.000    0.000    0.000    0.000 pivot.py:1(<module>)
      147    0.000    0.000    0.000    0.000 parser.py:107(peek_event)
       88    0.000    0.000    0.000    0.000 {method 'co_positions' of 'code' objects}
        8    0.000    0.000    0.000    0.000 resolver.py:25(add_implicit_resolver)
        2    0.000    0.000    0.000    0.000 core.py:3050(__array_finalize__)
       44    0.000    0.000    0.000    0.000 traceback.py:173(_safe_string)
        1    0.000    0.000    0.003    0.003 cd.py:1(<module>)
      7/1    0.000    0.000    0.000    0.000 functools.py:687(_c3_mro)
       11    0.000    0.000    0.000    0.000 _dtype.py:350(_name_get)
      270    0.000    0.000    0.000    0.000 typing.py:2107(cast)
       66    0.000    0.000    0.000    0.000 traceback.py:636(indent)
      182    0.000    0.000    0.000    0.000 {built-in method _io.text_encoding}
       21    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
       42    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
       26    0.000    0.000    0.000    0.000 core.py:966(__init__)
        1    0.000    0.000    0.000    0.000 function_base.py:1(<module>)
      128    0.000    0.000    0.000    0.000 events.py:65(__init__)
        1    0.000    0.000    0.000    0.000 smallworld.py:1(<module>)
        1    0.000    0.000    0.000    0.000 representer.py:1(<module>)
       64    0.000    0.000    0.001    0.000 common.py:37(wrapper)
        1    0.000    0.000    0.002    0.002 array_manager.py:1(<module>)
       37    0.000    0.000    0.000    0.000 getlimits.py:721(max)
       12    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
       10    0.000    0.000    0.000    0.000 tree.py:382(create_node)
      128    0.000    0.000    0.000    0.000 constructor.py:117(construct_scalar)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:1(<module>)
        2    0.000    0.000    0.001    0.000 _collections.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _strptime.py:88(__calc_month)
        1    0.000    0.000    0.000    0.000 platform.py:1(<module>)
        2    0.000    0.000    0.000    0.000 kcomponents.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arraylike.py:31(OpsMixin)
        1    0.000    0.000    0.004    0.004 readers.py:1257(read_table)
       12    0.000    0.000    0.007    0.001 dataclasses.py:1255(wrap)
      126    0.000    0.000    0.000    0.000 ssl.py:145(<lambda>)
        2    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
       20    0.000    0.000    0.002    0.000 dataclasses.py:661(_cmp_fn)
       41    0.000    0.000    0.000    0.000 construction.py:696(_sanitize_ndim)
       52    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      126    0.000    0.000    0.000    0.000 ssl.py:130(<lambda>)
        1    0.000    0.000    1.127    1.127 _ontology.py:383(_load_rdf_graph)
        1    0.000    0.000    0.000    0.000 term.py:507(Literal)
        1    0.000    0.000    0.000    0.000 mixins.py:61(NDArrayOperatorsMixin)
      128    0.000    0.000    0.000    0.000 tokens.py:98(__init__)
       91    0.000    0.000    0.000    0.000 util.py:500(_coalesce)
       11    0.000    0.000    0.000    0.000 configs.py:111(__setattr__)
        1    0.000    0.000    0.000    0.000 docstrings.py:1(<module>)
        1    0.000    0.000    0.020    0.020 external_graph_libs.py:131(rdflib_to_networkx_digraph)
        1    0.000    0.000    0.000    0.000 tree.py:155(__print_backend)
        3    0.000    0.000    0.001    0.000 _ontology.py:752(get_ancestors)
        2    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 message.py:29(_splitparam)
      126    0.000    0.000    0.000    0.000 ssl.py:125(<lambda>)
        1    0.000    0.000    0.000    0.000 _linalg.py:43(EigResult)
      136    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        1    0.000    0.000    0.000    0.000 request.py:649(redirect_request)
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x76a720967380}
        1    0.000    0.000    0.000    0.000 _scalars.py:1(<module>)
        1    0.000    0.000    0.012    0.012 overrides.py:1(<module>)
      114    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
      100    0.000    0.000    0.000    0.000 _strptime.py:234(<genexpr>)
       15    0.000    0.000    0.000    0.000 dtypes.py:1054(construct_from_string)
        1    0.000    0.000    0.000    0.000 {built-in method posix.unlink}
        1    0.000    0.000    0.001    0.001 readers.py:1848(_make_engine)
        1    0.000    0.000    0.000    0.000 integer.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _utils_impl.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _core.py:659(show_ontology_structure)
        1    0.000    0.000    0.000    0.000 algebraicconnectivity.py:1(<module>)
        2    0.000    0.000    0.001    0.000 fnmatch.py:38(_compile_pattern)
       25    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
       13    0.000    0.000    0.000    0.000 expr.py:187(_filter_nodes)
        1    0.000    0.000    0.000    0.000 datetimelike.py:1940(TimelikeOps)
       90    0.000    0.000    0.000    0.000 inspect.py:741(getmro)
      148    0.000    0.000    0.000    0.000 generic.py:405(flags)
      194    0.000    0.000    0.000    0.000 status_codes.py:117(<genexpr>)
       13    0.000    0.000    0.000    0.000 core.py:8789(getdoc)
      107    0.000    0.000    0.000    0.000 constant.py:398(<lambda>)
        3    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
       22    0.000    0.000    0.000    0.000 traceback.py:826(_load_lines)
        5    0.000    0.000    0.000    0.000 <frozen posixpath>:100(split)
       29    0.000    0.000    0.000    0.000 __init__.py:675(joinpath)
       22    0.000    0.000    0.000    0.000 __init__.py:259(<genexpr>)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:1(<module>)
       22    0.000    0.000    0.000    0.000 enum.py:969(_find_data_repr_)
        1    0.000    0.000    0.134    0.134 _driver.py:1(<module>)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
       37    0.000    0.000    0.000    0.000 enum.py:1378(_iter_member_by_value_)
        6    0.000    0.000    0.000    0.000 abc.py:41(_register)
      133    0.000    0.000    0.000    0.000 expr.py:195(<genexpr>)
        1    0.000    0.000    0.000    0.000 range.py:1(<module>)
      147    0.000    0.000    0.000    0.000 resolver.py:114(ascend_resolver)
        1    0.000    0.000    0.000    0.000 _histograms_impl.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
      128    0.000    0.000    0.000    0.000 nodes.py:27(__init__)
      171    0.000    0.000    0.000    0.000 enum.py:925(<lambda>)
        1    0.000    0.000    0.000    0.000 convert.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _metadata.py:27(get_metadata)
        1    0.000    0.000    0.000    0.000 lattice.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:756(Date)
        1    0.000    0.000    0.001    0.001 readers.py:1575(__init__)
        1    0.000    0.000    0.000    0.000 grouper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 projection.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _neo4j.py:69(_write_node_headers)
       16    0.000    0.000    0.002    0.000 __init__.py:701(lookup)
        5    0.000    0.000    0.000    0.000 feedparser.py:52(__init__)
       11    0.000    0.000    0.000    0.000 _asarray.py:27(require)
        9    0.000    0.000    0.000    0.000 node.py:164(update_successors)
        1    0.000    0.000    0.000    0.000 _mixins.py:1(<module>)
       72    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
       31    0.000    0.000    0.000    0.000 ipaddress.py:1721(_parse_hextet)
        1    0.000    0.000    0.001    0.001 poolmanager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 period.py:80(PeriodIndex)
       15    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       32    0.000    0.000    0.000    0.000 _collections.py:23(freeze)
       63    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
       26    0.000    0.000    0.000    0.000 contextlib.py:287(helper)
        1    0.000    0.000    0.000    0.000 _monitor.py:1(<module>)
